hit,error_cells,peak,logloss,covered95,credible95,entropy,seed,user,scenario,condition,method,param,attack,side,prior_hit,legitimate,opportunities,complete,reports,utility,raw_completion,coverage,reward,latency_slots,gate_us_p50,gate_us_p95,cap_violations,alpha_true,alpha_model,move_model
0.0741102430555556,2.399830254611134,0.047141581264434185,3.1162256079541755,1.0,32.020833333333336,4.929302858528521,12,3,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,3,2,4,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.3955,17.21885,0,0.6480000000000001,0.6480000000000001,0
0.10763888888888888,2.1981616235299546,0.07933102277741753,2.6397604810126833,1.0,27.1875,4.409292428174895,10,0,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.7295,20.308449999999997,0,0.6480000000000001,0.6480000000000001,0
0.07562934027777782,1.9492324184432483,0.07562934027777782,2.6472924419328927,1.0,15.979166666666666,3.8192356777594205,10,1,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,3,2,10,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.584,17.792099999999998,0,0.6480000000000001,0.6480000000000001,0
0.011222718253968254,3.952955273779983,0.07872366770565678,3.466896435920969,1.0,38.854166666666664,4.988513371282035,10,2,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,2,1,1,0.5,0.027777777777777776,1.0,1,1.0,16.583,17.4979,0,0.6480000000000001,0.6480000000000001,0
0.23735119047619047,1.0887200453081718,0.09672619047619048,2.3580595483322258,1.0,15.854166666666666,3.9644608164997694,10,3,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,7,4,4,0.5714285714285714,0.1111111111111111,1.0,4,1.0,16.583,17.6443,0,0.6480000000000001,0.6480000000000001,0
0.08108568948412702,2.3326052805992066,0.07715247246022723,2.866584487312006,1.0,26.583333333333332,4.286412533293269,11,0,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,3,2,5,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.771,17.95625,0,0.6480000000000001,0.6480000000000001,0
0.0916015625,1.8315960802908375,0.07363118094530464,2.7397051429768546,1.0,24.666666666666668,4.331780029147599,11,1,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.666,17.748250000000002,0,0.6480000000000001,0.6480000000000001,0
0.04969618055555556,2.344596127469092,0.06921172940868067,3.2215101269855837,0.9583333333333334,32.375,4.675485789692671,11,2,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,2,1,2,0.5,0.027777777777777776,1.0,1,1.0,16.625,17.4398,0,0.6480000000000001,0.6480000000000001,0
0.003841145833333333,2.709746008026428,0.08898535543262882,3.1190777991974468,1.0,20.583333333333332,4.1746280635748265,11,3,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,6,5,5,0.8333333333333334,0.1388888888888889,1.0,5,1.0,16.5,17.90055,0,0.6480000000000001,0.6480000000000001,0
0.06532118055555558,2.23020375848317,0.07592570961230227,2.8962322141962145,0.9166666666666666,16.604166666666668,3.8594533580756334,12,0,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,5,3,10,0.6,0.08333333333333333,1.0,3,1.0,16.729,17.92895,0,0.6480000000000001,0.6480000000000001,0
0.11588541666666667,1.4987112257911865,0.08729343027593915,2.4909569305749915,1.0,24.479166666666668,4.244740119276645,12,1,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,3,2,8,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.584,20.22545,0,0.6480000000000001,0.6480000000000001,0
0.1708333333333334,2.308371234619619,0.09324292364873465,2.5445355641122256,1.0,25.208333333333332,4.415570792895757,12,2,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,5,3,4,0.6,0.08333333333333333,1.0,3,1.0,16.667,17.9396,0,0.6480000000000001,0.6480000000000001,0
0.0039062499999999996,3.3542417554311066,0.08070274372368522,3.509144858077701,1.0,19.541666666666668,4.109452015007531,12,3,static,static_adaptive_bsp_0.1,bsp,0.1,adaptive,8,0.015625,36,3,2,4,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.521,18.032999999999998,0,0.6480000000000001,0.6480000000000001,0
0.18906250000000002,1.5220542123417653,0.18860671904004245,1.729603926241863,1.0,7.3125,2.505177569935055,10,0,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,3,3,5,1.0,0.08333333333333333,1.0,3,1.0,16.542,19.5683,0,0.6480000000000001,0.6480000000000001,0
0.14218026620370378,1.6675595913267711,0.14218026620370378,2.0890179842136187,1.0,11.104166666666666,3.0138158861528495,10,1,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,3,3,11,1.0,0.08333333333333333,1.0,3,1.0,16.416,17.576749999999997,0,0.6480000000000001,0.6480000000000001,0
0.14379847582972582,2.549008204822919,0.1147879636783794,2.5412629069264328,1.0,25.166666666666668,4.12216837141488,10,2,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,2,2,4,1.0,0.05555555555555555,1.0,2,1.0,16.561999999999998,22.412949999999995,0,0.6480000000000001,0.6480000000000001,0
0.2269345238095238,0.9851353904216561,0.16862584530853755,1.8395351687663393,1.0,9.875,3.0215631026414767,10,3,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,7,4,5,0.5714285714285714,0.1111111111111111,1.0,4,1.0,16.7295,18.6647,0,0.6480000000000001,0.6480000000000001,0
0.11967695932539686,2.0882462316243986,0.11923385721106598,2.5264304258133405,1.0,20.104166666666668,3.624032121793529,11,0,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,3,3,9,1.0,0.08333333333333333,1.0,3,1.0,16.542,17.71885,0,0.6480000000000001,0.6480000000000001,0
0.09718088624338624,2.431023356608256,0.12670790914297966,2.7408463500681357,1.0,20.270833333333332,3.6761485746864957,11,1,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,3,2,7,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.5,17.41665,0,0.6480000000000001,0.6480000000000001,0
0.17521701388888888,1.5561111642306888,0.12395796162306522,2.366059092209549,0.9583333333333334,24.8125,3.937472179721416,11,2,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,2,2,4,1.0,0.05555555555555555,1.0,2,1.0,16.4585,17.99375,0,0.6480000000000001,0.6480000000000001,0
0.003841145833333333,1.9053383343008548,0.1538090733813467,2.9515716873982574,1.0,15.1875,3.3229508872446782,11,3,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,6,5,6,0.8333333333333334,0.1388888888888889,1.0,5,1.0,16.4585,19.311949999999996,0,0.6480000000000001,0.6480000000000001,0
0.11011284722222224,1.7033671489932019,0.13095488422564996,2.4273917151857183,1.0,13.895833333333334,3.3350819647242513,12,0,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,5,4,12,0.8,0.1111111111111111,1.0,4,1.0,16.416,17.4329,0,0.6480000000000001,0.6480000000000001,0
0.22395833333333334,1.1592616901474675,0.157998933787341,1.9744027108462798,1.0,27.958333333333332,3.8761754092679817,12,1,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,3,2,2,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.5625,19.5228,0,0.6480000000000001,0.6480000000000001,0
0.1423611111111112,1.677762336906948,0.14663513093003278,2.1224780573714606,1.0,11.833333333333334,3.0995484665817883,12,2,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,5,4,5,0.8,0.1111111111111111,1.0,4,1.0,16.458,17.84145,0,0.6480000000000001,0.6480000000000001,0
0.20851934523809523,1.660887464127945,0.16251515445824774,2.05199388651084,1.0,18.6875,3.5695011974927815,12,3,static,static_adaptive_bsp_0.2,bsp,0.2,adaptive,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.666,18.32115,0,0.6480000000000001,0.6480000000000001,0
0.07560763888888888,2.6097024789960868,0.09603719219328316,2.950194577764767,1.0,24.083333333333332,4.41069291751053,10,0,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,4,4,5,1.0,0.1111111111111111,1.0,4,1.0,2.208,2.9541499999999994,0,0.6480000000000001,0.6480000000000001,0.3
0.21536331985624438,1.5407434349408315,0.10394930656918173,2.7087656756489307,1.0,27.270833333333332,4.5159076076326246,10,1,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,3,3,6,1.0,0.08333333333333333,1.0,3,1.0,2.2085,2.6376,0,0.6480000000000001,0.6480000000000001,0.3
0.0011060707885304658,3.194676401537634,0.048748886973176864,3.69284696317735,1.0,53.9375,5.696066787034251,10,2,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,1,1,1,1.0,0.027777777777777776,1.0,1,1.0,2.167,2.52665,0,0.6480000000000001,0.6480000000000001,0.3
0.1058407738095238,2.044951552653789,0.08376261379982002,3.1723220395448126,1.0,31.520833333333332,4.8127444095255605,10,3,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,5,5,7,1.0,0.1388888888888889,1.0,5,1.0,2.208,2.56865,0,0.6480000000000001,0.6480000000000001,0.3
0.0012213480963480963,1.9791443206633428,0.08797437492193043,2.778633864562424,1.0,33.520833333333336,4.780009488103492,11,0,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,3,3,4,1.0,0.08333333333333333,1.0,3,1.0,2.167,2.69155,0,0.6480000000000001,0.6480000000000001,0.3
0.12756793172351683,3.0405267120151245,0.094772168355521,3.694147766051976,0.8333333333333334,32.229166666666664,4.726542718455824,11,1,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,7,7,7,1.0,0.19444444444444445,1.0,7,1.0,2.1455,2.4705999999999997,0,0.6480000000000001,0.6480000000000001,0.3
0.08769385148695492,4.98497748299306,0.10393134023565272,3.5190419189143465,0.9791666666666666,43.8125,5.159436475364985,11,2,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,3,3,4,1.0,0.08333333333333333,1.0,3,1.0,2.084,2.70865,0,0.6480000000000001,0.6480000000000001,0.3
0.023396443940090463,2.0698867381779604,0.04799072716468139,3.5373041603368773,1.0,44.25,5.39323901112513,11,3,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,4,4,4,1.0,0.1111111111111111,1.0,4,1.0,2.209,2.6933000000000002,0,0.6480000000000001,0.6480000000000001,0.3
0.16701388888888888,1.5143500350980676,0.15784434421917815,2.6639651940178948,0.9375,23.854166666666668,4.203874950746084,12,0,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,8,8,10,1.0,0.2222222222222222,1.0,8,1.0,2.2295,2.66425,0,0.6480000000000001,0.6480000000000001,0.3
0.10807291666666667,2.012884417803157,0.0909452720968802,3.2491776141033353,1.0,38.6875,5.005477203962841,12,1,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,3,3,6,1.0,0.08333333333333333,1.0,3,1.0,2.167,2.67895,0,0.6480000000000001,0.6480000000000001,0.3
0.16666666666666666,2.155923227400508,0.10848869852375721,2.910710986203178,1.0,23.770833333333332,4.389395584726187,12,2,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,6,6,7,1.0,0.16666666666666666,1.0,6,1.0,2.1875,2.56865,0,0.6480000000000001,0.6480000000000001,0.3
0.00043402777777777775,3.4164280408635803,0.07162975163073124,3.4033869800416476,1.0,37.5,5.08899932054702,12,3,walk,walk_fixed_none_1,none,1,fixed,8,0.015625,36,2,2,2,1.0,0.05555555555555555,1.0,2,1.0,2.3955,2.99585,0,0.6480000000000001,0.6480000000000001,0.3
0.18845486111111112,2.683961939733516,0.023665779497677796,3.828156434286458,1.0,52.833333333333336,5.797295874642548,10,0,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,4,0,1,0.0,0.0,0.0,0,1.0,2.25,3.1379499999999996,0,0.6480000000000001,0.6480000000000001,0.3
0.007029986522911051,6.3233379661326135,0.020432648043257704,4.188970837881028,0.9375,59.770833333333336,5.968739375272533,10,1,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,3,1,1,0.3333333333333333,0.027777777777777776,0.5,1,1.0,2.166,2.6768499999999995,0,0.6480000000000001,0.6480000000000001,0.3
0.0011060707885304658,3.2852014399711,0.019481871507736632,4.054417971383594,1.0,60.6875,5.991358540683166,10,2,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,1,0,0,0.0,0.0,0.0,0,nan,2.0835,2.5959499999999998,0,0.6480000000000001,0.6480000000000001,0.3
0.04296875,2.0257038127610043,0.04678671516754627,3.5640700234417277,1.0,39.270833333333336,5.26400440840815,10,3,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,5,3,3,0.6,0.08333333333333333,0.6,3,1.0,2.166,2.6103,0,0.6480000000000001,0.6480000000000001,0.3
0.0012213480963480963,4.075501365888847,0.02093790151064026,3.9495382514060595,1.0,60.166666666666664,5.973274218153668,11,0,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,3,0,0,0.0,0.0,0.0,0,nan,2.125,2.5521999999999996,0,0.6480000000000001,0.6480000000000001,0.3
0.0025679317235168296,3.2758414011699606,0.03399282576148485,3.792401156066466,1.0,51.5625,5.648954559838184,11,1,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,7,2,2,0.2857142857142857,0.05555555555555555,0.4,2,1.0,2.125,2.5273,0,0.6480000000000001,0.6480000000000001,0.3
0.08769385148695492,4.980599584432096,0.09455835820449175,3.6208367831825234,1.0,50.208333333333336,5.345691708601476,11,2,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,3,2,2,0.6666666666666666,0.05555555555555555,0.6666666666666666,2,1.0,2.167,2.56865,0,0.6480000000000001,0.6480000000000001,0.3
0.002563110606757127,3.128747726108792,0.0224898571869627,3.9432473946417175,1.0,56.4375,5.871873148555608,11,3,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,4,1,1,0.25,0.027777777777777776,0.3333333333333333,1,1.0,2.208,2.8169,0,0.6480000000000001,0.6480000000000001,0.3
0.00034722222222222224,2.7982914047208047,0.10033828703528458,3.4204198994404797,0.9791666666666666,37.1875,4.912873122860089,12,0,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,8,2,3,0.25,0.05555555555555555,0.3333333333333333,2,1.0,2.166,2.70625,0,0.6480000000000001,0.6480000000000001,0.3
0.00390625,2.9285633171444077,0.023655828302200685,3.945371786593542,0.9791666666666666,56.125,5.888058013680837,12,1,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,3,0,1,0.0,0.0,0.0,0,1.0,2.125,2.4853,0,0.6480000000000001,0.6480000000000001,0.3
0.041666666666666664,4.172785683260913,0.03916945513157998,3.6711588055679916,0.9791666666666666,45.541666666666664,5.415253086930161,12,2,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,6,2,3,0.3333333333333333,0.05555555555555555,0.4,2,1.0,2.125,2.5,0,0.6480000000000001,0.6480000000000001,0.3
0.00043402777777777775,6.412045044330449,0.021307896508462234,4.210751621686429,0.9791666666666666,60.145833333333336,5.979734493819702,12,3,walk,walk_fixed_random_0.25,random,0.25,fixed,8,0.015625,36,2,0,0,0.0,0.0,0.0,0,nan,2.084,2.54025,0,0.6480000000000001,0.6480000000000001,0.3
0.044140624999999996,3.0950989205724837,0.03178104614406986,3.986780302762076,0.9791666666666666,48.104166666666664,5.626999584950165,10,0,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,4,2,2,0.5,0.05555555555555555,0.6666666666666666,2,1.0,2.334,3.0374999999999996,0,0.6480000000000001,0.6480000000000001,0.3
0.01003219012619419,2.7066708990708803,0.027080792609350434,3.7054234153766763,1.0,57.208333333333336,5.895828156726865,10,1,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,3,0,0,0.0,0.0,0.0,0,nan,2.2915,2.6795999999999998,0,0.6480000000000001,0.6480000000000001,0.3
0.0010850694444444443,6.37651464859774,0.01905896078846672,4.034023676937358,1.0,59.0,5.968453096383615,10,2,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,1,0,0,0.0,0.0,0.0,0,nan,2.291,2.69365,0,0.6480000000000001,0.6480000000000001,0.3
0.0008060515873015874,4.735162819388278,0.026427533126477346,3.883280050818438,1.0,50.729166666666664,5.692960127806143,10,3,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,5,2,2,0.4,0.05555555555555555,0.4,2,1.0,2.375,2.7353,0,0.6480000000000001,0.6480000000000001,0.3
0.0012213480963480963,4.2948925058266765,0.025304833129387527,3.8044100498259685,1.0,58.145833333333336,5.916359012289383,11,0,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,3,0,0,0.0,0.0,0.0,0,nan,2.25,2.83125,0,0.6480000000000001,0.6480000000000001,0.3
0.10718625992063492,2.850281717362822,0.07184783383919684,3.5500097466272513,0.9375,38.083333333333336,5.027143465932602,11,1,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,7,3,3,0.42857142857142855,0.08333333333333333,0.6,3,1.0,2.292,2.6666499999999997,0,0.6480000000000001,0.6480000000000001,0.3
0.0039872942815157835,6.2596345886081295,0.017224252488102516,4.154678445412201,1.0,59.875,5.988388293453293,11,2,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,3,0,0,0.0,0.0,0.0,0,nan,2.1665,2.6103,0,0.6480000000000001,0.6480000000000001,0.3
0.0018801787197302554,3.6484733045117075,0.029367037464913547,3.9603379229867968,0.9583333333333334,53.166666666666664,5.747370372407037,11,3,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,4,1,1,0.25,0.027777777777777776,0.3333333333333333,1,1.0,2.3955,3.1187499999999995,0,0.6480000000000001,0.6480000000000001,0.3
0.022054681429681432,2.8649661541000984,0.02741024579542246,3.7115437843828456,1.0,50.833333333333336,5.726568132160928,12,0,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,8,2,2,0.25,0.05555555555555555,0.3333333333333333,2,1.0,2.375,2.9818,0,0.6480000000000001,0.6480000000000001,0.3
0.00390625,5.0195047857875945,0.037075099797590584,4.32346278340299,1.0,57.020833333333336,5.81324428537793,12,1,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,3,0,0,0.0,0.0,0.0,0,nan,2.292,2.792,0,0.6480000000000001,0.6480000000000001,0.3
0.0,5.9202406266271455,0.03325695345489399,4.314771537235699,0.875,59.0,5.887944597612087,12,2,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,6,1,1,0.16666666666666666,0.027777777777777776,0.2,1,1.0,2.25,2.65165,0,0.6480000000000001,0.6480000000000001,0.3
0.0010850694444444443,5.3547660604858835,0.028629700779692766,3.8800049301284987,1.0,54.083333333333336,5.778539563879757,12,3,walk,walk_fixed_rate_4,rate,4,fixed,8,0.015625,36,2,1,1,0.5,0.027777777777777776,0.5,1,1.0,2.25,2.56865,0,0.6480000000000001,0.6480000000000001,0.3
0.044140624999999996,3.3869720001802848,0.045926383951661515,3.762281862480376,0.9791666666666666,43.8125,5.4323869655397985,10,0,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,4,3,3,0.75,0.08333333333333333,0.6666666666666666,3,1.0,2.333,3.1733499999999992,0,0.6480000000000001,0.6480000000000001,0.3
0.002951388888888889,6.180099702323943,0.03572282170736503,4.083326627123407,1.0,50.416666666666664,5.6491697777461125,10,1,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,0.5,2,1.0,2.25,2.78925,0,0.6480000000000001,0.6480000000000001,0.3
0.0010850694444444443,3.0618493640332463,0.0321444242030964,4.045642197986797,0.875,56.729166666666664,5.853937125174352,10,2,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,1,0,0,0.0,0.0,0.0,0,nan,2.208,2.7629499999999996,0,0.6480000000000001,0.6480000000000001,0.3
0.0016276041666666667,3.116785267664204,0.04215255138453435,3.9961022944661173,0.8958333333333334,50.3125,5.581519371177396,10,3,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,5,1,1,0.2,0.027777777777777776,0.2,1,1.0,2.1665,2.67895,0,0.6480000000000001,0.6480000000000001,0.3
0.004424358916546417,1.9223532399113887,0.0679802143535833,2.994065985343871,1.0,37.083333333333336,5.016837133178878,11,0,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,3,1,2,0.3333333333333333,0.027777777777777776,0.3333333333333333,1,1.0,2.208,2.70625,0,0.6480000000000001,0.6480000000000001,0.3
0.10655381944444443,3.1380081854695554,0.07150712763336496,3.6769857836936257,0.8125,35.0,4.9522550037201265,11,1,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,7,5,5,0.7142857142857143,0.1388888888888889,1.0,5,1.0,2.1665,2.7353,0,0.6480000000000001,0.6480000000000001,0.3
0.0031249999999999997,3.245098689642594,0.033456494021724605,3.825776577669846,0.9583333333333334,47.5625,5.55262054155763,11,2,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,0.6666666666666666,2,1.0,2.1875,2.5959499999999998,0,0.6480000000000001,0.6480000000000001,0.3
0.1491623803905676,2.72652436601137,0.02388576137131519,3.8441866578073576,1.0,55.083333333333336,5.842461612927757,11,3,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,4,3,3,0.75,0.08333333333333333,1.0,3,1.0,2.125,2.9433000000000002,0,0.6480000000000001,0.6480000000000001,0.3
0.08760127314814814,1.841252814674638,0.10922851913705452,2.990930263468608,1.0,25.729166666666668,4.422758422380697,12,0,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,8,4,6,0.5,0.1111111111111111,0.6666666666666666,4,1.0,2.1665,2.7329,0,0.6480000000000001,0.6480000000000001,0.3
0.00390625,2.631630489255767,0.04452934430810641,3.885782025760896,0.875,52.104166666666664,5.688922743702843,12,1,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,3,3,4,1.0,0.08333333333333333,1.0,3,1.0,2.125,2.6666499999999997,0,0.6480000000000001,0.6480000000000001,0.3
0.15198133072673514,2.6428094580091006,0.035953685416014625,3.566465066792224,1.0,45.3125,5.428267436544268,12,2,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,6,2,3,0.3333333333333333,0.05555555555555555,0.4,2,1.0,2.166,2.542,0,0.6480000000000001,0.6480000000000001,0.3
0.0010850694444444443,3.5605167422889235,0.046828789874425715,3.498855135303808,1.0,38.9375,5.2760489189459285,12,3,walk,walk_fixed_coarse_2,coarse,2,fixed,8,0.015625,36,2,2,2,1.0,0.05555555555555555,1.0,2,1.0,2.1455,2.6919,0,0.6480000000000001,0.6480000000000001,0.3
0.044140624999999996,3.4223826212197572,0.04125051243608764,3.797259367325252,0.9791666666666666,43.916666666666664,5.4281417865564014,10,0,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,4,3,4,0.75,0.08333333333333333,0.6666666666666666,3,1.0,8.75,10.21645,0,0.6480000000000001,0.6480000000000001,0.3
0.06575520833333333,2.7951616443282856,0.060147132694762385,3.092439377940583,1.0,31.25,4.8918343777006825,10,1,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,3,2,4,0.6666666666666666,0.05555555555555555,1.0,2,1.0,8.5415,9.26295,0,0.6480000000000001,0.6480000000000001,0.3
0.0010850694444444443,3.544207714059348,0.04099846837735358,3.623511167495936,1.0,56.145833333333336,5.769413754827351,10,2,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,1,1,1,1.0,0.027777777777777776,1.0,1,1.0,8.542,9.27665,0,0.6480000000000001,0.6480000000000001,0.3
0.18917410714285712,1.5142733924826457,0.0639147605967066,3.2527826334675236,1.0,37.354166666666664,5.084581798934937,10,3,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,5,3,5,0.6,0.08333333333333333,0.6,3,1.0,8.562999999999999,9.0273,0,0.6480000000000001,0.6480000000000001,0.3
0.004424358916546417,1.9536032399113887,0.05659983393550554,3.1137562497063507,1.0,38.020833333333336,5.153541051336151,11,0,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,3,3,4,1.0,0.08333333333333333,1.0,3,1.0,8.521,8.9023,0,0.6480000000000001,0.6480000000000001,0.3
0.02322048611111111,3.301257232975205,0.04889220948181903,3.8627492588740324,0.8541666666666666,41.979166666666664,5.30345872069898,11,1,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,7,5,5,0.7142857142857143,0.1388888888888889,0.8,5,1.0,8.6875,10.15625,0,0.6480000000000001,0.6480000000000001,0.3
0.0031249999999999997,4.041490422658312,0.03669845148915012,3.8153585993121677,0.9583333333333334,46.4375,5.498091878030443,11,2,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,0.6666666666666666,2,1.0,8.583,9.38795,0,0.6480000000000001,0.6480000000000001,0.3
0.04405381944444444,4.796984694597196,0.04089123007919771,3.5919435639788975,1.0,44.479166666666664,5.409048940437468,11,3,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,4,4,4,1.0,0.1111111111111111,1.0,4,1.0,8.625,9.66525,0,0.6480000000000001,0.6480000000000001,0.3
0.11341145833333333,1.9643045616914172,0.05892649655139981,3.2543895190307786,1.0,34.4375,5.0353898719198815,12,0,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,8,5,6,0.625,0.1388888888888889,0.6666666666666666,5,1.0,8.541,9.313049999999999,0,0.6480000000000001,0.6480000000000001,0.3
0.00390625,2.6563121203910334,0.035973651823196846,4.056371745372452,0.875,53.958333333333336,5.791026096956691,12,1,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,3,3,5,1.0,0.08333333333333333,1.0,3,1.0,8.459,9.3456,0,0.6480000000000001,0.6480000000000001,0.3
0.041666666666666664,2.676888948889765,0.07067059238918316,3.342220321861227,1.0,30.0,4.870517808448762,12,2,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,6,3,4,0.5,0.08333333333333333,0.4,3,1.0,8.417,9.0956,0,0.6480000000000001,0.6480000000000001,0.3
0.00043402777777777775,3.6501246294791727,0.049424880877160404,3.4509923647563867,1.0,39.479166666666664,5.25923027024345,12,3,walk,walk_fixed_positive_only_0.1,positive_only,0.1,fixed,8,0.015625,36,2,2,2,1.0,0.05555555555555555,1.0,2,1.0,8.458,8.929599999999999,0,0.6480000000000001,0.6480000000000001,0.3
0.007161458333333333,6.331227263053438,0.032659491108545546,4.465880522227814,0.8125,48.416666666666664,5.635096383890772,10,0,walk,walk_fixed_bsp_0.05,bsp,0.05,fixed,8,0.015625,36,4,2,2,0.5,0.05555555555555555,0.6666666666666666,2,1.0,17.0,19.116,0,0.6480000000000001,0.6480000000000001,0.3
