hit,error_cells,peak,logloss,covered95,credible95,entropy,ece,error_m,seed,user,scenario,condition,method,param,attack,side,prior_hit,legitimate,opportunities,complete,reports,utility,raw_completion,coverage,reward,latency_slots,gate_us_p50,gate_us_p95,cap_violations,attacker_local_cap_violations,attacker_absolute_cap_violations,robust_model_count,alpha_true,alpha_model,move_model
0.10830439814814814,1.5647443055851211,0.04786555230149472,3.1389226407753683,1.0,36.541666666666664,5.185803161224288,0.06043884584665343,1564.7443055851224,3006,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,39,7,1,6,0.14285714285714285,0.02564102564102564,0.25,1,1.0,50.5345,64.55584999999998,0,0,0,0,0.6480000000000001,0.648,0.3
0.03472222222222222,3.1114852487789553,0.04020169407323131,3.621044005460105,1.0,43.4375,5.363016154202598,0.005479471851009096,3111.4852487789562,3007,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,4,1,7,0.25,0.027777777777777776,0.25,1,1.0,51.661500000000004,70.8868,0,0,0,0,0.6480000000000001,0.648,0.3
0.012782118055555555,2.71317182733269,0.03963395058059563,3.4144541849150603,1.0,36.041666666666664,5.165045365031807,0.026851832525040073,2713.171827332692,3007,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,37,1,0,6,0.0,0.0,0.0,0,1.0,51.426,77.25155,0,0,0,0,0.6480000000000001,0.648,0.3
0.015625,2.6652032461315667,0.040289903397687406,3.5951487357302603,1.0,37.9375,5.191931402144463,0.02466490339768741,2665.203246131566,3007,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,34,3,0,5,0.0,0.0,0.0,0,1.0,50.710499999999996,56.6055,0,0,0,0,0.6480000000000001,0.648,0.3
0.006597222222222222,2.3359510940208628,0.04191076626622416,3.7803371544000757,1.0,43.645833333333336,5.3777203164972684,0.035313544044001936,2335.9510940208634,3007,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,32,5,1,6,0.2,0.03125,0.5,1,1.0,51.762,76.93815,0,0,0,0,0.6480000000000001,0.648,0.3
0.019943576388888887,3.7156284979789533,0.04260013055607809,3.469511109378908,1.0,30.8125,4.961776062777635,0.022656554167189206,3715.628497978953,3008,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,32,3,2,13,0.6666666666666666,0.0625,0.6666666666666666,2,1.0,51.351,71.1,0,0,0,0,0.6480000000000001,0.648,0.3
0.0026909722222222218,3.4997706061407023,0.03558643912641723,4.2764403309327665,1.0,51.125,5.614504225147534,0.032895466904195,3499.770606140702,3008,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,39,3,0,2,0.0,0.0,0.0,0,1.0,50.76,70.42754999999998,0,0,0,0,0.6480000000000001,0.648,0.3
0.0033420138888888887,2.628881557804055,0.044300471932094486,3.414840793422208,1.0,40.770833333333336,5.345855598660454,0.040958458043205595,2628.8815578040544,3008,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,39,4,1,4,0.25,0.02564102564102564,0.3333333333333333,1,1.0,50.314,59.356249999999996,0,0,0,0,0.6480000000000001,0.648,0.3
0.05520833333333333,2.673968755550108,0.02913515247706124,3.745788213042443,1.0,55.958333333333336,5.787241205713859,0.026073180856272093,2673.968755550108,3008,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,39,0,0,1,nan,0.0,nan,0,1.0,50.59,68.56209999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.015559895833333332,3.938688906525677,0.04084144460698151,4.075475740057239,0.8333333333333334,37.833333333333336,5.21032195650118,0.025281548773648178,3938.688906525678,3009,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,35,2,0,6,0.0,0.0,0.0,0,1.0,51.421,75.83805,0,0,0,0,0.6480000000000001,0.648,0.3
0.002495659722222222,4.14061271979459,0.04349094968144238,3.672287497353246,0.9791666666666666,29.6875,4.954855319243022,0.04099528995922016,4140.612719794592,3009,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,39,6,3,9,0.5,0.07692307692307693,0.3333333333333333,3,1.0,50.479,77.69494999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.017187499999999998,2.364658589629171,0.041988935811812816,3.282138353667484,1.0,40.6875,5.325840126897723,0.02480143581181282,2364.658589629171,3009,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,37,2,1,6,0.5,0.02702702702702703,1.0,1,1.0,50.72,75.48615,0,0,0,0,0.6480000000000001,0.648,0.3
