condition,scenario,method,param,attack,side,n_clusters,n_trajectories,cap_violations,hit,hit_low,hit_high,error_cells,error_cells_low,error_cells_high,error_m,error_m_low,error_m_high,peak,peak_low,peak_high,logloss,logloss_low,logloss_high,covered95,covered95_low,covered95_high,credible95,credible95_low,credible95_high,entropy,entropy_low,entropy_high,prior_hit,prior_hit_low,prior_hit_high,raw_completion,raw_completion_low,raw_completion_high,coverage,coverage_low,coverage_high,reward,reward_low,reward_high,latency_slots,latency_slots_low,latency_slots_high,gate_us_p50,gate_us_p50_low,gate_us_p50_high,gate_us_p95,gate_us_p95_low,gate_us_p95_high,ece,ece_low,ece_high,utility,utility_low,utility_high
static_fixed_bsp_0.05,static,bsp,0.05,fixed,8.0,20,80,0.0,0.02955258637743292,0.02532134977471892,0.03445302932750792,3.5116789496713543,3.31934746681376,3.7170357433345087,3511.678949671355,3319.3474668137615,3717.0357433345102,0.03524646523260197,0.033523915789697684,0.036846424439550836,3.753344036251555,3.6784610042135917,3.8279597139287374,0.9239583333333334,0.8715950520833334,0.9651171875000001,44.682031249999994,43.09287109375,46.06692708333333,5.373498288299975,5.3114065881735195,5.430887252004067,0.015625,0.015625,0.015625,0.040649682345398605,0.033942470908652635,0.0475791290630321,0.7375,0.6666666666666666,0.8083333333333332,1.4625,1.2125,1.7125,1.0,1.0,1.0,16.979925,16.938517968750002,17.027563281249996,18.1557125,17.989258328124997,18.335261843749997,0.02161329404525577,0.017576452783864764,0.025896870836026185,0.4223826714801444,0.3788304062381494,0.4701659504036239
static_fixed_bsp_0.1,static,bsp,0.1,fixed,8.0,20,80,0.0,0.05179021508652472,0.04120503940929453,0.06353140846983107,3.007631594637547,2.7930511405751246,3.210889457592575,3007.631594637548,2793.0511405751245,3210.889457592576,0.05647055051399508,0.053899690399438045,0.05935402016371344,3.40347470257852,3.294761635186641,3.5069711114417053,0.9552083333333334,0.9255208333333333,0.9799544270833335,34.316145833333344,32.47753255208334,35.92272135416667,4.860570619721164,4.7732749637112555,4.940790930603909,0.015625,0.015625,0.015625,0.05841962417710955,0.049471479990922725,0.06998835331665101,0.9208333333333332,0.8666666666666668,0.975,2.1,1.775,2.5128125,1.0,1.0,1.0,17.665874999999996,17.5913684375,17.757782187500002,19.087314999999997,18.744418609375,19.519370234375,0.03445347506659668,0.02906478369088311,0.04104967018995534,0.6064981949458483,0.5353133671919995,0.6733891540487162
static_fixed_bsp_0.2,static,bsp,0.2,fixed,8.0,20,80,0.0,0.0791877028206071,0.06460652188979359,0.09416907912309155,2.634215037155701,2.4630133969490395,2.80569730313109,2634.215037155701,2463.013396949039,2805.6973031310895,0.08034299009746912,0.07590556593745525,0.08471622013779818,3.1487471363754387,3.0189006924574846,3.2777349394380138,0.9455729166666667,0.9143229166666667,0.9739713541666667,29.913281250000004,28.067467447916666,31.785429687500006,4.520758448066169,4.409592612588934,4.631066414405117,0.015625,0.015625,0.015625,0.07339147883845973,0.06380485633212052,0.08402429834156343,0.9583333333333333,0.9125,1.0,2.6375,2.2875,3.025,1.0,1.0,1.0,17.69146875,17.476563437499998,17.89120078125,19.488690625,18.814892890625,20.3530395,0.051654849982450034,0.044848328208268055,0.058719312265099396,0.7617328519855595,0.7090893888719976,0.8093224460858669
static_fixed_bsp_0.4,static,bsp,0.4,fixed,8.0,20,80,0.0,0.14680847074026887,0.12378942215479033,0.17198008073764262,2.2568836162609727,2.070311658642391,2.4512074039644784,2256.8836162609723,2070.3116586423926,2451.2074039644785,0.1452133532825522,0.13131268143567373,0.158508097748968,2.665544451746821,2.509400854333692,2.836775589847809,0.9875,0.97265625,0.9973958333333334,23.34505208333333,21.196080729166667,25.797513020833332,3.8498335383866475,3.6665222686447687,4.059697110581662,0.015625,0.015625,0.015625,0.08226321304639751,0.07148972934497541,0.09411764509620933,1.0,1.0,1.0,2.95,2.5625,3.375,1.0,1.0,1.0,16.738037499999997,16.639507031249998,16.86470359375,18.663103749999998,17.789876765625003,20.172507515624996,0.06766516027848439,0.05710000829402928,0.07974859770882194,0.851985559566787,0.8087174393787446,0.8928604375329467
static_fixed_positive_only_0.1,static,positive_only,0.1,fixed,8.0,20,80,0.0,0.05240653453096916,0.04231738050774724,0.06381335027206096,3.0009147870248647,2.787482267655299,3.210648852196685,3000.9147870248653,2787.4822676552994,3210.6488521966853,0.057505236902070433,0.05471674053888226,0.06062808104349555,3.390385985016234,3.291008776217508,3.4891789522485754,0.95234375,0.9221223958333333,0.9773437499999998,34.08958333333334,32.25445963541667,35.68203776041668,4.840578060937502,4.750619762767005,4.920560358760518,0.015625,0.015625,0.015625,0.0591904970423847,0.0500319784533039,0.07088743804815203,0.9333333333333332,0.8833333333333332,0.9833333333333332,2.125,1.7996875,2.5375,1.0,1.0,1.0,8.56400625,8.535832499999996,8.59396875,9.238206250000001,9.128990156250001,9.384381046875001,0.034523366951691704,0.029309406225369445,0.04113486177624502,0.6137184115523465,0.5428571428571428,0.6794601224636195
static_adaptive_none_1,static,none,1.0,adaptive,8.0,20,80,0.0,0.4972204601503479,0.4558897258507447,0.5407952444018392,1.2791671276989414,1.1315646650013937,1.4313981798471387,1279.1671276989414,1131.564665001394,1431.3981798471389,0.5185450387458215,0.48383970625040623,0.5550588081488399,1.596873627570553,1.4540157478586513,1.7513958019960305,0.9846354166666668,0.9755208333333334,0.9924479166666667,14.38203125,12.731022135416664,16.16938802083333,2.2765760855749386,2.0730553335030564,2.469444121656964,0.015625,0.015625,0.015625,0.09682689906961581,0.08472475307532071,0.10962736636550895,1.0,1.0,1.0,3.4625,3.025,3.95,1.0,1.0,1.0,2.16586875,2.1544421875000004,2.17839890625,2.4561999999999995,2.424737875,2.4899794218749998,0.09403458081178953,0.08040297828076884,0.10718888553209198,1.0,1.0,1.0
static_adaptive_random_0.15,static,random,0.15,adaptive,8.0,20,80,0.0,0.05618220552884494,0.03427069502961298,0.08092220252767092,3.067277527752416,2.831589030943434,3.3177559174322826,3067.277527752415,2831.589030943433,3317.755917432281,0.05786137656200787,0.03920771966431856,0.08180435536816448,3.661569667644625,3.5060003483566398,3.8092071732674078,0.9760416666666666,0.9544205729166667,0.9906249999999999,46.67942708333334,43.113203125000005,50.075247395833344,5.306293209802744,5.071523711505963,5.513055599867186,0.015625,0.015625,0.015625,0.015454417217102504,0.01053352295124483,0.020460005830212912,0.4291666666666666,0.31239583333333326,0.5376041666666665,0.55,0.375,0.725,1.0,1.0,1.0,2.14898125,2.1403687500000004,2.15836375,2.47403125,2.4381519531249993,2.51462290625,0.059040759248695084,0.04722804927136039,0.072251041858335,0.1588447653429603,0.11454444935869085,0.20486548261390886
static_adaptive_random_0.3,static,random,0.3,adaptive,8.0,20,80,0.0,0.11307646352178022,0.07461827464651022,0.15854911270442199,2.545735266455604,2.2977640259460497,2.8136754437437594,2545.735266455604,2297.76402594605,2813.6754437437585,0.1325140646181776,0.10268304887179139,0.16410810345785912,3.1723759969705245,2.979188203014786,3.3578409140283454,0.9747395833333332,0.9562369791666665,0.9901041666666666,35.896874999999994,32.21572265625001,39.95360677083333,4.581912499958493,4.315285200425783,4.844368750131158,0.015625,0.015625,0.015625,0.030469392029107017,0.02476057265240448,0.03682620503157177,0.7375,0.6457291666666666,0.8209374999999998,1.0875,0.875,1.3125,1.0,1.0,1.0,2.16144375,2.13648671875,2.1903699999999997,2.506825,2.444589234375,2.589809796875,0.09241674472530668,0.07361442408317906,0.10995038785337956,0.3140794223826715,0.2551584171014124,0.38407190635451505
static_adaptive_random_0.5,static,random,0.5,adaptive,8.0,20,80,0.0,0.21519839217163722,0.14744967306705128,0.2835640451141826,2.130985477686569,1.9060457911001711,2.3798384188774637,2130.9854776865695,1906.0457911001704,2379.8384188774635,0.22506681886356872,0.17110269812399054,0.2788361908575362,2.7184687966545007,2.5003992959620103,2.942792546704839,0.9809895833333335,0.9630208333333334,0.9942708333333332,29.02135416666667,26.32911458333334,31.964967447916663,3.9444744167256793,3.6489117332203596,4.255863272621084,0.015625,0.015625,0.015625,0.047720579724724224,0.03978349159442,0.05572026352231893,0.8791666666666667,0.8083333333333332,0.9458333333333332,1.7,1.425,1.975,1.0,1.0,1.0,2.1664125,2.1557368749999997,2.1805251562500003,2.47007875,2.43254625,2.512778875,0.10659965166774174,0.09272195911267547,0.1208042709528653,0.49097472924187724,0.42306451612903223,0.5674813364259731
static_adaptive_random_0.7,static,random,0.7,adaptive,8.0,20,80,0.0,0.32536201174642393,0.26101249472149524,0.3876984739058501,1.771707679443809,1.577085450447048,1.9944011154941843,1771.7076794438094,1577.085450447048,1994.401115494184,0.3348496484299966,0.2765789290540776,0.39194612292041764,2.262339845938606,2.055631998101663,2.4824160154951596,0.9815104166666666,0.9645833333333333,0.9942708333333334,22.09609375,19.961848958333338,24.80481770833333,3.2554980413402843,2.9702973709992175,3.5702388640112197,0.015625,0.015625,0.015625,0.06302048113932227,0.05399078459304019,0.07162446861422395,0.9583333333333333,0.9083333333333334,1.0,2.25,1.925,2.55,1.0,1.0,1.0,2.1294125,2.12080609375,2.13905640625,2.4114250000000004,2.3744632187500003,2.4629135468750003,0.11550697070212901,0.09798577923032727,0.13413047160558328,0.6498194945848376,0.5816476031358437,0.7246776326665564
static_adaptive_rate_2,static,rate,2.0,adaptive,8.0,20,80,0.0,0.29097983997078936,0.22937712430556942,0.35071406336927685,2.0015928713921274,1.7755846605047911,2.242625558552764,2001.5928713921269,1775.584660504791,2242.6255585527633,0.30216425584351597,0.2504085443138747,0.3542982773487786,2.4192180380317985,2.192032899085281,2.658231032223394,0.9671875,0.9489583333333332,0.9828255208333333,23.285416666666666,21.081171875,25.589921875,3.407223418951601,3.1153348429579455,3.693084957326315,0.015625,0.015625,0.015625,0.055656398516397,0.046250324063126985,0.06559845913544891,0.8833333333333332,0.8125,0.95,1.975,1.6496875,2.3378124999999996,1.0,1.0,1.0,2.22029375,2.2090509375,2.23250171875,2.5364725,2.5077527343749995,2.567008453125,0.08103520891622264,0.07072464692063883,0.09179300499993341,0.5703971119133574,0.505529187800712,0.6328759043724442
static_adaptive_rate_4,static,rate,4.0,adaptive,8.0,20,80,0.0,0.16774588664184434,0.1189268665743823,0.2228608160879715,2.559342370856453,2.3099054398939063,2.814404382435376,2559.3423708564524,2309.905439893906,2814.4043824353753,0.15461983499770066,0.11172812319795271,0.2029337221032804,3.030255644905489,2.7990842260032736,3.2644072066410836,0.9458333333333334,0.9176822916666666,0.9719010416666668,33.592708333333334,30.241354166666675,37.22109375,4.378236562438651,4.073350094055536,4.699194523918827,0.015625,0.015625,0.015625,0.029022534254076672,0.02307127491526675,0.03539566341420737,0.65,0.5708333333333333,0.725,1.025,0.8125,1.2625,1.0,1.0,1.0,2.2127062499999997,2.2048889062499994,2.2194867187500003,2.521149375,2.50180075,2.5395356875,0.05545067866011446,0.04467605117102333,0.06669972674688306,0.296028880866426,0.2465277777777778,0.34539774217520547
static_adaptive_rate_8,static,rate,8.0,adaptive,8.0,20,80,0.0,0.09094057355635925,0.05132910373761568,0.13926401931479276,3.0747817794564702,2.8159101087300744,3.3447451789308587,3074.78177945647,2815.9101087300746,3344.745178930858,0.0903442762260149,0.05369866318068033,0.13349791273541936,3.463932729377011,3.2403558145983067,3.671780728035701,0.9854166666666666,0.9708333333333332,0.9958333333333333,43.03333333333334,39.49348958333334,46.62932291666667,5.018846077686063,4.726675425120152,5.299447955667634,0.015625,0.015625,0.015625,0.013915684920814663,0.009223695921942889,0.01928606315239763,0.4125,0.3082291666666666,0.5208333333333333,0.5,0.3375,0.7,1.0,1.0,1.0,2.2414062500000003,2.2119921875000004,2.279699375,2.687829375,2.5189868281250005,2.9181732656249992,0.019410567288453216,0.015194777133205781,0.024376337174518523,0.1444043321299639,0.10107611796902294,0.1894813676527084
static_adaptive_coarse_2,static,coarse,2.0,adaptive,8.0,20,80,0.0,0.15695126677792692,0.14150969994677276,0.1699274853315991,1.7449397318912017,1.5991492431847778,1.8933636264530234,1744.9397318911997,1599.1492431847762,1893.3636264530212,0.15576725957934462,0.1436575636020712,0.16680464842765408,2.378469175765196,2.228040686682578,2.546074025062556,0.9723958333333333,0.9411393229166666,0.9895833333333334,19.821875,17.41274088541667,22.425807291666665,3.4525391377764714,3.2668737128499816,3.6556898699589913,0.015625,0.015625,0.015625,0.054363756589425084,0.045232752170798286,0.06342806821382842,0.8791666666666667,0.8041666666666666,0.9541666666666666,1.925,1.6125,2.2378124999999995,1.0,1.0,1.0,2.21144375,2.19245625,2.23568171875,2.5535206249999995,2.5168238750000005,2.5907381249999997,0.025096163558188535,0.021310985899552534,0.02931908713348082,0.555956678700361,0.4740393370970679,0.6448300849575211
static_adaptive_coarse_4,static,coarse,4.0,adaptive,8.0,20,80,0.0,0.05244683159722222,0.05085272894965277,0.053968878851996534,2.417937775368049,2.309007274922437,2.5455254867768167,2417.93777536805,2309.0072749224382,2545.5254867768176,0.05160985253264595,0.050086123883313995,0.053141944599441,3.1108767470470022,3.059300199249688,3.1628469360922886,0.9744791666666666,0.9533854166666667,0.9911458333333332,27.25989583333333,25.504108072916665,29.027760416666666,4.515048679627686,4.439476397761764,4.592890113885129,0.015625,0.015625,0.015625,0.01900215295541937,0.014520497775414434,0.024166988881955707,0.525,0.4125,0.6334374999999999,0.675,0.5125,0.8625,1.0,1.0,1.0,2.30366875,2.2843571874999995,2.3235249999999996,2.7948831250000006,2.7039231562499997,2.8892594062500003,0.0038553898379231665,0.002849994519056309,0.004856060837088173,0.19494584837545126,0.15189504014185096,0.24427696148768868
static_adaptive_bsp_0.05,static,bsp,0.05,adaptive,8.0,20,80,0.0,0.04514066522876513,0.033698116191611595,0.05737307159019109,3.109156801657769,2.859661957046644,3.4114890652766423,3109.1568016577703,2859.6619570466455,3411.489065276642,0.04495806633572751,0.044397714147033224,0.04563423862147191,3.4272596449557673,3.3317253397605606,3.550876246140076,0.9388020833333333,0.8999869791666667,0.9726627604166669,34.45338541666666,32.510859374999995,36.60263671874999,4.945421085906373,4.884816015296054,5.010183887198548,0.015625,0.015625,0.015625,0.027467898103586415,0.021113087916523828,0.03381737523277427,0.6083333333333333,0.5041666666666667,0.7001041666666665,1.0,0.775,1.2375,1.0,1.0,1.0,16.97575625,16.79581015625,17.1802259375,18.385036874999997,18.018907578125,18.8656044375,0.040300105427320404,0.030765543579751847,0.05101976305778629,0.2888086642599278,0.23212359943977592,0.34568110483364717
static_adaptive_bsp_0.1,static,bsp,0.1,adaptive,8.0,20,80,0.0,0.07395767313198955,0.059914384415678375,0.08784875996760763,2.3283320499987576,2.1399194964072135,2.5410440792927513,2328.3320499987567,2139.919496407214,2541.04407929275,0.0800136069443007,0.07806956085211143,0.08163117567074117,2.962905379201545,2.846348354440228,3.102966909813902,0.9690104166666668,0.9343750000000002,0.9942708333333332,24.63046875,22.81876953125,26.51554036458333,4.292511120882468,4.207285034348813,4.379921369306412,0.015625,0.015625,0.015625,0.046824519883840246,0.03963567089363105,0.05450304182878844,0.8333333333333333,0.7708333333333333,0.8958333333333333,1.6875,1.425,1.975,1.0,1.0,1.0,16.77234375,16.711675,16.8350753125,18.512859374999998,17.814833671875,19.791320453125,0.04692714414639513,0.04080339236545011,0.05337921233183041,0.48736462093862815,0.4374667553191489,0.5390388494867858
static_adaptive_bsp_0.2,static,bsp,0.2,adaptive,8.0,20,80,0.0,0.15446540679011386,0.13273083132642463,0.17643919294861682,1.8159909482935668,1.6370842957537703,2.0151737088310773,1815.9909482935668,1637.08429575377,2015.173708831077,0.14359255122352169,0.13929123882355868,0.14773188355211078,2.487517418983131,2.3575304182095342,2.644616779088046,0.9729166666666667,0.94296875,0.9947916666666667,19.16041666666667,17.61516276041667,20.884394531250003,3.662759180405898,3.5526610804252416,3.783692423576192,0.015625,0.015625,0.015625,0.055782431927957885,0.0483215038658059,0.0635145271508232,0.9166666666666666,0.8583333333333334,0.975,2.0,1.725,2.2878125,1.0,1.0,1.0,16.47374375,16.449762031249996,16.498506250000002,17.395559374999998,17.280934421875006,17.535516937500002,0.08361830417712948,0.06825073298372737,0.10201535423028661,0.5776173285198556,0.5326349816529792,0.6270491803278688
static_adaptive_bsp_0.4,static,bsp,0.4,adaptive,8.0,20,80,0.0,0.20873854438519368,0.1729560371671277,0.2423168153913201,1.60035568802352,1.4673658979620159,1.7588110331624442,1600.3556880235199,1467.3658979620159,1758.8110331624446,0.240945946725082,0.2298790111508384,0.2516126877448637,2.1875855039641263,2.0390533976551666,2.3614329273247963,0.9757812500000002,0.9552083333333334,0.9906315104166666,15.504687499999998,13.841464843750002,17.37641276041667,3.0495739726785347,2.905624589745328,3.2080200473664076,0.015625,0.015625,0.015625,0.07589185069907732,0.06665216352859131,0.08496632083206067,0.9875,0.9625,1.0,2.725,2.3875,3.075,1.0,1.0,1.0,16.63725,16.5951109375,16.684399375,17.698595625,17.501153375,17.925587078124998,0.13329842329046343,0.11204937280704441,0.1569868220290952,0.7870036101083032,0.7464609692050609,0.8298879646282974
static_adaptive_positive_only_0.1,static,positive_only,0.1,adaptive,8.0,20,80,0.0,0.10071553730196307,0.08806757082074465,0.11182691383820537,2.0803426270273753,1.9292983069604106,2.254421811840091,2080.3426270273753,1929.2983069604109,2254.4218118400904,0.10195767007040069,0.09361713418673445,0.11120469082604378,2.719763322935169,2.6099618914722402,2.856480858698185,0.9690104166666668,0.9364518229166667,0.9932291666666666,21.013541666666665,19.459563802083334,22.686139322916667,3.930965078866405,3.8278263592175503,4.038239840593677,0.015625,0.015625,0.015625,0.04976596518248605,0.04217757887923018,0.05737226632163682,0.8708333333333332,0.8166666666666667,0.925,1.7875,1.5125,2.0625,1.0,1.0,1.0,8.38669375,8.355701875,8.419176718749998,8.947481875,8.878996640625003,9.030860249999998,0.02732470504933913,0.022233113721951317,0.032769711848076,0.516245487364621,0.4580387205387205,0.5679501900538486
walk_fixed_none_1,walk,none,1.0,fixed,8.0,20,80,0.0,0.1227886591426616,0.08593725440524004,0.1623791807942934,2.5383565829956645,2.2872212138835013,2.829327491099293,2538.3565829956647,2287.221213883501,2829.3274910992936,0.10718884030294104,0.09580928232946402,0.11830348574434062,3.271403422544078,3.1164643950957664,3.4248538245704645,0.9494791666666668,0.9369726562499999,0.9617252604166666,33.23411458333334,31.095559895833336,35.58647135416666,4.72329786572317,4.594464339972357,4.855974059148886,0.015625,0.015625,0.015625,0.09784464707237733,0.08421974503166088,0.11090004922938398,1.0,1.0,1.0,3.5,3.0125,3.9628124999999996,1.0,1.0,1.0,2.2182874999999997,2.2046701562499997,2.2339184375,2.661535,2.6238246874999995,2.7053232343749998,0.1192547343463652,0.0961986831145284,0.14443827997852782,1.0,1.0,1.0
walk_fixed_random_0.15,walk,random,0.15,fixed,8.0,20,80,0.0,0.027140670642968545,0.014198833602656743,0.04282412882392475,4.211966473405858,3.923272355597021,4.520721205255351,4211.966473405857,3923.2723555970215,4520.721205255351,0.032329101995445704,0.026363558322386994,0.039488008529328995,3.962998310935627,3.8826130586627836,4.039616681817939,0.9528645833333333,0.9320247395833333,0.9718815104166668,54.01276041666667,51.527246093749994,56.186074218749994,5.726111751468229,5.624589461004296,5.818590742217285,0.015625,0.015625,0.015625,0.01815626477239839,0.012033665133398654,0.024638683015552113,0.2495138888888889,0.1747829861111111,0.3183385416666667,0.65,0.4375,0.875,1.0,1.0,1.0,2.2104375000000003,2.1895990625,2.2323190625,2.67883625,2.608525109375,2.748378859375,0.03720240271358159,0.02829228992680525,0.04767240135113838,0.18571428571428572,0.13702020202020201,0.23052752166951912
walk_fixed_random_0.3,walk,random,0.3,fixed,8.0,20,80,0.0,0.037534263004596856,0.02366594206983946,0.05379345092658106,3.846517589916889,3.581551879956738,4.118429357038365,3846.5175899168885,3581.5518799567376,4118.429357038365,0.04552047638005291,0.03834658080852769,0.053870999184075015,3.8206958078179127,3.7227484761768523,3.9177471814872527,0.95234375,0.9361979166666667,0.9677213541666667,48.649479166666666,46.321015625,51.090807291666664,5.50995560340683,5.3950628315577935,5.621520446117355,0.015625,0.015625,0.015625,0.03221131277547823,0.025817708792785214,0.03872824831697837,0.4132638888888889,0.338734375,0.4898020833333332,1.1625,0.925,1.4,1.0,1.0,1.0,2.1801312500000005,2.16913890625,2.192936875,2.5952768749999997,2.5609353749999997,2.6285190625,0.048758001165579865,0.04081204547000765,0.05797682312910329,0.33214285714285713,0.2762211668928087,0.38780018031308905
walk_fixed_random_0.5,walk,random,0.5,fixed,8.0,20,80,0.0,0.05293832617233189,0.03388538575919762,0.07545059338733422,3.4345246612898235,3.175630758024863,3.6832377191891843,3434.5246612898236,3175.630758024862,3683.2377191891837,0.05815634584051098,0.051312955682992975,0.06564771273020906,3.671571659949668,3.576024401702351,3.768500719794482,0.959375,0.9453059895833333,0.9721354166666665,43.90364583333333,42.379140625,45.41767578125,5.310955724275642,5.22599209559419,5.390958658750517,0.015625,0.015625,0.015625,0.04743666272026317,0.03972991942563352,0.05484858085615077,0.5880555555555556,0.5155555555555555,0.667519097222222,1.7,1.425,1.9628124999999996,1.0,1.0,1.0,2.18618125,2.1700812500000004,2.20544984375,2.5907400000000003,2.563413890625,2.6191188750000003,0.06533202699680833,0.05397552276074612,0.07887098088312883,0.4857142857142857,0.4323339731932377,0.5454713183495471
walk_fixed_random_0.7,walk,random,0.7,fixed,8.0,20,80,0.0,0.06793057567630015,0.04360833693328309,0.09562599856657822,3.0602968180508556,2.814032622794624,3.2915097987625974,3060.2968180508556,2814.0326227946243,3291.5097987625977,0.07523415095053908,0.06561297751107177,0.08506579776568651,3.5306917133893614,3.411487272547984,3.6431385895088346,0.9601562499999998,0.9450455729166666,0.9739648437500003,39.534375,37.36642578125001,41.70677734375001,5.091712362773955,4.966209948293365,5.205306614092355,0.015625,0.015625,0.015625,0.06470927630413091,0.0546267054065742,0.07432289394686437,0.7620138888888889,0.6942083333333333,0.8348020833333333,2.3125,1.95,2.65,1.0,1.0,1.0,2.3262812499999996,2.2846010937500005,2.3682171875,2.83930375,2.7301591562499996,2.9696151874999996,0.08137341025201698,0.0662977446312276,0.09824167350326919,0.6607142857142857,0.610894534620582,0.7192464539007092
walk_fixed_rate_2,walk,rate,2.0,fixed,8.0,20,80,0.0,0.07851901620963928,0.05442393784144457,0.10636272921061177,3.1806662895511213,2.9065801025485665,3.4849634266576954,3180.666289551121,2906.580102548566,3484.963426657695,0.07119407508076556,0.061009859693773254,0.08069922604162545,3.618028521860471,3.5001594766185167,3.7314400757489157,0.9458333333333332,0.92837890625,0.9630273437500001,41.09244791666667,38.832265625,43.48050130208334,5.159794291450052,5.038673780196561,5.283667805169949,0.015625,0.015625,0.015625,0.0552867510548373,0.045269872974455,0.065186498361638,0.6572222222222222,0.5789427083333333,0.7404253472222222,1.975,1.6125,2.3375,1.0,1.0,1.0,2.3401187499999994,2.3057434375,2.3772087499999994,2.8684525,2.7723432343749996,3.0029054999999993,0.08660383685972721,0.07021148198705691,0.10425500317043057,0.5642857142857143,0.5036111367766177,0.6250101791530944
walk_fixed_rate_4,walk,rate,4.0,fixed,8.0,20,80,0.0,0.03841221160594478,0.025696527352986727,0.052416443903656185,3.829209287144436,3.5334844454470713,4.172363180518445,3829.2092871444356,3533.484445447071,4172.363180518444,0.047710635615976646,0.03979020426976027,0.05573673284119953,3.8412126245786906,3.7479194009039576,3.9304159107043746,0.9546875,0.9330664062499999,0.9729296875000001,47.91067708333333,45.72975260416666,50.09235677083333,5.4842595440052655,5.379254656667265,5.588706038233933,0.015625,0.015625,0.015625,0.02640451697369111,0.02176424771610054,0.03128840871522377,0.3669444444444444,0.3010850694444444,0.429265625,0.9375,0.775,1.1125,1.0,1.0,1.0,2.33976875,2.3165451562500006,2.36732,2.9831293749999994,2.760052203125,3.3493787656249996,0.057565545480770294,0.04767132365212494,0.06780911411343357,0.26785714285714285,0.233201581027668,0.30345135467980294
walk_fixed_rate_8,walk,rate,8.0,fixed,8.0,20,80,0.0,0.030491195857915498,0.017253005596418184,0.04575154579930319,4.246073958869254,3.9329221157826493,4.561696501349001,4246.073958869254,3932.922115782648,4561.696501349,0.03325454708484,0.027193628602997805,0.04065489098560105,3.9689248709600626,3.887370141338091,4.038782442728219,0.965625,0.94166015625,0.9869856770833333,53.518489583333334,51.53413411458334,55.493639322916664,5.723913290131313,5.631800861283267,5.810532287747627,0.015625,0.015625,0.015625,0.013017332492249475,0.00856603210923064,0.017716882953318552,0.17041666666666666,0.11311458333333334,0.2294010416666666,0.4625,0.3125,0.625,1.0,1.0,1.0,2.27523125,2.2614865625,2.289989375,2.700508125,2.6667182656249997,2.737616609375,0.04265006686936294,0.03248904639992847,0.05467681625607634,0.13214285714285715,0.09652160766618598,0.16944834740588025
walk_fixed_coarse_2,walk,coarse,2.0,fixed,8.0,20,80,0.0,0.042739259926282365,0.02911965901356787,0.056299769729333045,3.385541649734688,3.0575082811803393,3.71776001379699,3385.5416497346873,3057.5082811803386,3717.76001379699,0.05296257723819105,0.04731600258750516,0.05925383469152473,3.699308473229229,3.577712302781455,3.816734792255474,0.9572916666666668,0.9380208333333334,0.9747395833333332,43.36614583333333,41.01375,45.63897135416668,5.314918744692333,5.203291624103486,5.418094537445019,0.015625,0.015625,0.015625,0.05140251402503537,0.042782602840077184,0.059841597093298636,0.5982638888888889,0.5125694444444445,0.6797690972222222,1.8375,1.5375,2.1375,1.0,1.0,1.0,2.2932125,2.2825498437500005,2.30439390625,2.810780625,2.7700404531249996,2.8607788906249993,0.054480054111065546,0.04544489888787167,0.06541712188240918,0.525,0.456587998700382,0.5948211209408961
walk_fixed_coarse_4,walk,coarse,4.0,fixed,8.0,20,80,0.0,0.017393796484091777,0.012641676993052195,0.02323177663877202,3.9310454824999623,3.722686562044239,4.131302456461744,3931.0454824999624,3722.68656204424,4131.3024564617435,0.027925041745068862,0.025449549127688285,0.03044835875332166,3.973655806625407,3.8977344684893507,4.046817330202474,0.9411458333333333,0.9119791666666668,0.9669335937499999,52.54869791666666,50.9218359375,54.311276041666666,5.711926184281736,5.651531750813465,5.774003623196046,0.015625,0.015625,0.015625,0.01775417513404322,0.014320556846076369,0.021693395129958666,0.2656944444444444,0.20907812499999998,0.3304218749999999,0.6375,0.5,0.7875,1.0,1.0,1.0,2.146875,2.133575,2.1617185937500003,2.614224375,2.5918279375,2.6406527187499993,0.02150948028911099,0.01692511529203931,0.027379969924208464,0.18214285714285713,0.1443548282313809,0.224276065763384
walk_fixed_bsp_0.05,walk,bsp,0.05,fixed,8.0,20,80,0.0,0.02671203548693783,0.013705602252294146,0.044441863852203195,3.8710155788940313,3.6187287171113707,4.130732812970993,3871.015578894031,3618.7287171113703,4130.732812970993,0.031194886793010045,0.029707017782431674,0.0326685389019813,3.955206658682909,3.8800700730891493,4.031697736231917,0.9424479166666666,0.9192643229166667,0.96484375,50.98020833333333,49.52162109375001,52.31401692708334,5.684816397334188,5.639224369875799,5.727970259490091,0.015625,0.015625,0.015625,0.04563715023119398,0.03830653758578257,0.05442347610745243,0.5794444444444445,0.4965086805555556,0.6733350694444442,1.65,1.3875,1.9625,1.0,1.0,1.0,17.069975,17.031156093749996,17.11110625,18.534774374999998,18.306000906250006,18.798078703124997,0.033546802418288627,0.022844972844296596,0.04879624245101989,0.4714285714285714,0.41175939689955404,0.5331213532984044
