hit,error_cells,peak,logloss,covered95,credible95,entropy,ece,error_m,seed,user,scenario,condition,method,param,attack,side,prior_hit,legitimate,opportunities,complete,reports,utility,raw_completion,coverage,reward,latency_slots,gate_us_p50,gate_us_p95,cap_violations,attacker_local_cap_violations,attacker_absolute_cap_violations,robust_model_count,alpha_true,alpha_model,move_model
0.04500868055555555,2.0506344905470293,0.05446930651572765,3.3093854139885543,1.0,39.354166666666664,5.225718436400794,0.0094606259601721,2050.634490547031,4002,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,36,3,3,9,1.0,0.08333333333333333,1.0,3,1.0,42.448,54.54559999999999,0,0,0,0,0.5,0.648,0.3
0.016688368055555555,2.602593816656509,0.05715205547715447,3.476603423701125,1.0,32.770833333333336,4.865509485534951,0.040463687421598914,2602.593816656509,4002,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,32,1,1,8,1.0,0.03125,1.0,1,1.0,44.125,57.560399999999994,0,0,0,0,0.5,0.648,0.3
0.04123263888888889,3.8783494265080165,0.06790366741660898,3.6557508637420804,0.9166666666666666,27.5625,4.7133584799791635,0.026671028527720103,3878.349426508013,4003,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,35,2,2,7,1.0,0.05714285714285714,1.0,2,1.0,43.3795,56.4116,0,0,0,0,0.5,0.648,0.3
0.0,5.449311077105917,0.0715324750366912,4.377556530494732,0.9166666666666666,36.604166666666664,5.064703184272142,0.0715324750366912,5449.31107710591,4003,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,38,3,0,2,0.0,0.0,0.0,0,1.0,42.318,71.60799999999999,0,0,0,0,0.5,0.648,0.3
0.0003720238095238095,4.319009367177954,0.07607637399789394,3.632775602611998,0.875,27.479166666666668,4.703928718661734,0.07570435018837013,4319.009367177951,4003,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,33,4,2,5,0.5,0.06060606060606061,0.3333333333333333,2,1.0,44.185500000000005,58.425799999999995,0,0,0,0,0.5,0.648,0.3
0.0013020833333333333,4.11988899488734,0.07089393570191953,4.1216604908247065,0.8541666666666666,34.5625,5.012662437902683,0.06959185236858619,4119.888994887341,4003,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,36,4,0,3,0.0,0.0,0.0,0,1.0,42.979,65.55044999999998,0,0,0,0,0.5,0.648,0.3
0.021723090277777777,4.949279100010966,0.07899749739421973,3.140584634419886,1.0,25.958333333333332,4.540899380903792,0.05727440711644194,4949.279100010967,4004,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,33,2,0,6,0.0,0.0,0.0,0,1.0,45.472,62.015,0,3,3,0,0.5,0.648,0.3
0.44344618055555557,1.131671194387174,0.07081929481552765,2.801095186689978,1.0,34.6875,5.009614998277905,0.3726268857400279,1131.671194387174,4004,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,34,2,0,2,0.0,0.0,0.0,0,1.0,43.484,58.111999999999995,0,0,0,0,0.5,0.648,0.3
0.0,2.1230686686833935,0.062074684092095746,3.2682353397594177,1.0,33.479166666666664,4.999396631330143,0.062074684092095746,2123.0686686833933,4004,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,38,2,1,8,0.5,0.02631578947368421,0.5,1,1.0,42.167,51.56315,0,0,0,0,0.5,0.648,0.3
0.07337239583333334,1.6267820691650143,0.05634994982902239,3.113575210270685,1.0,39.395833333333336,5.206534249577152,0.021204646598168415,1626.7820691650147,4004,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,36,5,3,5,0.6,0.08333333333333333,0.75,3,1.0,42.067,55.680249999999994,0,1,1,0,0.5,0.648,0.3
0.0009548611111111112,4.865694921552983,0.07004925228747576,4.347785514989561,0.6666666666666666,29.520833333333332,4.817970413211104,0.06909439117636464,4865.694921552984,4005,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,36,5,3,7,0.6,0.08333333333333333,0.75,3,1.0,43.169,56.289899999999996,0,4,7,0,0.5,0.648,0.3
0.03411458333333333,1.8044170321275483,0.08284318981741778,3.090390294109252,1.0,25.666666666666668,4.549669009726656,0.04872860648408445,1804.4170321275487,4005,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,34,5,3,10,0.6,0.08823529411764706,0.75,3,1.0,41.527,57.3845,0,0,0,0,0.5,0.648,0.3
0.2615885416666667,1.3665884140868318,0.06529355135358951,3.0223295455325268,1.0,31.958333333333332,4.890082717830606,0.19629499031307715,1366.588414086832,4005,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,37,3,1,3,0.3333333333333333,0.02702702702702703,0.3333333333333333,1,1.0,41.607,50.021449999999994,0,0,0,0,0.5,0.648,0.3
0.0003255208333333333,2.6866863148471665,0.05170469076810861,3.4566486256245494,0.9791666666666666,39.9375,5.287415037613683,0.05137916993477528,2686.686314847166,4005,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,36,1,1,3,1.0,0.027777777777777776,1.0,1,1.0,41.400999999999996,63.514849999999974,0,0,0,0,0.5,0.648,0.3
0.10308159722222221,2.359247800732725,0.06346950613628963,2.888573483336256,1.0,26.458333333333332,4.602573928167663,0.03961209108593258,2359.247800732725,4006,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,39,4,3,5,0.75,0.07692307692307693,0.6666666666666666,3,1.0,40.9105,57.793,0,0,0,0,0.5,0.648,0.3
0.041666666666666664,3.4005020533615204,0.06531921626502453,3.4831827448518506,1.0,35.166666666666664,5.056976364414742,0.02365254959835787,3400.502053361523,4006,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,33,3,1,6,0.3333333333333333,0.030303030303030304,0.5,1,1.0,41.0205,54.99189999999998,0,1,1,0,0.5,0.648,0.3
0.006401909722222223,2.9593847847696986,0.06824289978877922,3.465990837946725,0.9583333333333334,29.604166666666668,4.8179143080633535,0.061840990066556994,2959.3847847697016,4006,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,33,4,3,8,0.75,0.09090909090909091,0.75,3,1.0,41.251,61.119299999999996,0,0,0,0,0.5,0.648,0.3
0.0,2.755571232462857,0.059672574837261856,3.5783487999156147,0.9791666666666666,35.395833333333336,5.027628939169006,0.059672574837261856,2755.5712324628566,4006,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,33,2,2,7,1.0,0.06060606060606061,1.0,2,1.0,40.8755,49.871449999999996,0,0,0,0,0.5,0.648,0.3
